Item;ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;Region;Nº_Habitantes
2248;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CONCEPCIÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2757;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CONCORDIA;N/A;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3172;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CONCORDIA;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
259;NO;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;SI;SI;Ley 1098;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
683;NO;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1237;NO;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
1238;NO;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1572;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;SIN DATO;SI;SI;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1885;NO;2023;2023;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2531;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2862;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2863;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
3084;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3210;SI;2020;2020;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;2;Región Eje Cafetero - Antioquia;5974788
3489;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3495;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;COPACABANA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
768;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;EBÉJICO;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
74;NO;2016;2016;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INVESTIGACIÓN;SIN DATO;SI;NO;SI;Ley 906;EL BAGRE;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
713;NO;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;EL BAGRE;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1163;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;EL CARMEN DE VIBORAL;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;MASCULINO;2;Región Eje Cafetero - Antioquia;5974788
1166;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;EL CARMEN DE VIBORAL;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1307;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;EL CARMEN DE VIBORAL;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2068;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;EL SANTUARIO;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2712;SI;2019;2019;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;EL SANTUARIO;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
909;NO;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;ENVIGADO;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1143;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Antioquia;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;ENVIGADO;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2167;SI;2017;2017;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ENVIGADO;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2207;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;ENVIGADO;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2528;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ENVIGADO;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2755;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ENVIGADO;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3488;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;ENVIGADO;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
3490;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ENVIGADO;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
964;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1575;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1886;NO;2023;2023;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1887;NO;2023;2023;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;SIN DATO;SI;SI;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2063;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2168;SI;2017;2017;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2251;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2264;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;PRIMERA INFANCIA 0 - 5;SI;SI;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2858;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3037;SI;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3299;SI;2020;2020;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GIRARDOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1294;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;GUARNE;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2998;SI;2019;2019;SI;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;NO;SI;SI;Ley 906;GUARNE;N/A;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3001;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;NO;NO;SI;Ley 906;GUARNE;Colombia;SI;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2523;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;HISPANIA;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
535;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;ITAGUI;N/A;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
536;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
539;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
541;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;ITAGUI;N/A;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1240;NO;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1573;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
1576;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1577;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
1580;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1837;NO;2023;2023;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
1951;SI;2015;2015;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
1952;SI;2015;2015;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2252;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2524;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;2;Región Eje Cafetero - Antioquia;5974788
2532;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2869;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2877;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ITAGUI;N/A;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
2882;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;2;Región Eje Cafetero - Antioquia;5974788
3480;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3481;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Antioquia;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
3486;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3487;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;TERMINACIÓN ANTICIPADA;SIN DATO;SI;SI;SI;Ley 906;ITAGUI;N/A;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
3493;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
3575;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ITAGUI;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
138;NO;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;ITUANGO;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;3;Región Eje Cafetero - Antioquia;5974788
166;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;JERICÓ;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
167;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;JERICÓ;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;MASCULINO;1;Región Eje Cafetero - Antioquia;5974788
1790;NO;2022;2022;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;LA CEJA;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
168;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;LA ESTRELLA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
254;NO;2017;2017;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;LA ESTRELLA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
296;NO;2017;2017;SI;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;NO;SI;NO;Ley 906;LA ESTRELLA;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;Región Eje Cafetero - Antioquia;5974788
