Item;ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;Region;Nß_Habitantes
177;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
178;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
179;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
180;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
181;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;3;Regi¢n Centro Oriente;7181469
182;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
183;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
184;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
185;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
186;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
187;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
188;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
189;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
271;NO;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;EJECUCI‡N DE PENAS;SIN DATO;SI;NO;SI;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
299;NO;2017;2017;SI;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;NO;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
300;NO;2017;2017;SI;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;NO;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
310;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;NO;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;SI;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
313;NO;2018;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
327;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;5;Regi¢n Centro Oriente;7181469
328;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
329;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;3;Regi¢n Centro Oriente;7181469
330;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;4;Regi¢n Centro Oriente;7181469
331;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Venezuela;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
332;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
333;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Venezuela;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
334;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;PRIMERA INFANCIA 0 - 5;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
335;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
336;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;4;Regi¢n Centro Oriente;7181469
337;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;2;Regi¢n Centro Oriente;7181469
338;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Venezuela;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;N/A;1;Regi¢n Centro Oriente;7181469
339;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;SI;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
340;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;3;Regi¢n Centro Oriente;7181469
341;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
342;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
343;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADOLESCENTE 14 - 17;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
344;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;5;Regi¢n Centro Oriente;7181469
345;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
346;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
347;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
348;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
519;NO;2019;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
520;NO;2019;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
521;NO;2019;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
544;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;3;Regi¢n Centro Oriente;7181469
545;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;5;Regi¢n Centro Oriente;7181469
546;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
547;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
548;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTO MAYOR DE 60;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
549;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTO MAYOR DE 60;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
550;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTO MAYOR DE 60;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
551;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTO MAYOR DE 60;SI;NO;SI;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
552;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
553;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;6;Regi¢n Centro Oriente;7181469
554;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
555;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;3;Regi¢n Centro Oriente;7181469
556;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;5;Regi¢n Centro Oriente;7181469
557;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
558;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;3;Regi¢n Centro Oriente;7181469
559;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
560;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
561;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
562;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
563;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
564;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;JUICIO;INFANCIA 6 - 11;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
565;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;JUICIO;JUVENTUD 18 - 28;NO;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;SI;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
566;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;JUICIO;JUVENTUD 18 - 28;NO;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;SI;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
567;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;JUICIO;SIN DATO;SI;SI;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
682;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;BOGOTµ, D. C.;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
687;NO;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
688;NO;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
703;NO;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INVESTIGACI‡N;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
720;NO;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
736;NO;2019;2019;SI;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;NO;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
746;NO;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;JUICIO;SIN DATO;NO;NO;SI;Ley 906;BOGOTµ, D.C.;Colombia;SI;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
749;NO;2020;2014;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
751;NO;2020;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
752;NO;2020;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;N/A;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;1;Regi¢n Centro Oriente;7181469
753;NO;2020;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;MASCULINO;1;Regi¢n Centro Oriente;7181469
755;NO;2020;2019;SI;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTµ, D. C.;INACTIVO;INDAGACI‡N;SIN DATO;NO;NO;NO;Ley 906;BOGOTµ, D.C.;Colombia;NO;DIRECCI‡N SECCIONAL DE BOGOTµ;FEMENINO;2;Regi¢n Centro Oriente;7181469
